longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,pop_per_household,bedrooms_per_room
-118.5,34.27,35.0,2235.0,390.0,1148.0,416.0,4.869,221600.0,<1H OCEAN,5.372596153846154,2.7596153846153846,0.174496644295302
-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065,243800.0,<1H OCEAN,6.8320610687022905,3.232824427480916,0.1578212290502793
-118.52,34.28,33.0,1975.0,271.0,801.0,287.0,7.8193,379600.0,<1H OCEAN,6.881533101045296,2.7909407665505226,0.1372151898734177
-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,4.055,222500.0,<1H OCEAN,5.131436314363143,2.663956639566396,0.2035912331660945
-118.51,34.27,36.0,2276.0,429.0,1001.0,419.0,4.1042,252100.0,<1H OCEAN,5.4319809069212415,2.389021479713604,0.1884885764499121
-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,271200.0,<1H OCEAN,6.420841683366733,3.004008016032064,0.1679151061173533
-118.53,34.27,32.0,1931.0,298.0,948.0,314.0,5.3847,329200.0,<1H OCEAN,6.149681528662421,3.0191082802547773,0.154324184360435
-118.54,34.26,22.0,5303.0,838.0,2372.0,807.0,5.6912,311800.0,<1H OCEAN,6.571251548946716,2.939281288723668,0.1580237601357722
-118.54,34.27,28.0,2309.0,300.0,931.0,302.0,6.7415,348200.0,<1H OCEAN,7.645695364238411,3.0827814569536423,0.1299263750541359
-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,5.634,320500.0,<1H OCEAN,6.57679180887372,3.0580204778157,0.1582771146860404
-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,10.9052,500001.0,<1H OCEAN,8.464163822525597,3.2918088737201363,0.1193548387096774
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,8.203,445400.0,<1H OCEAN,7.595463137996219,2.850661625708885,0.1333997013439522
-118.55,34.27,25.0,4919.0,661.0,2183.0,625.0,8.1356,352800.0,<1H OCEAN,7.8704,3.4928,0.1343769058751779
-118.5,34.26,33.0,2831.0,510.0,1340.0,504.0,4.8316,237300.0,<1H OCEAN,5.617063492063492,2.6587301587301586,0.1801483574708583
-118.52,34.26,21.0,8850.0,2139.0,4717.0,1979.0,3.7816,254200.0,<1H OCEAN,4.471955533097524,2.3835270338554824,0.2416949152542372
-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,332500.0,<1H OCEAN,6.226700251889169,2.793450881612091,0.1432038834951456
-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,4.6625,290900.0,<1H OCEAN,5.232666666666667,2.374,0.2120015288571792
-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,261300.0,<1H OCEAN,4.801946193474528,2.566113337149399,0.2231493622601025
-118.49,34.25,28.0,4054.0,712.0,2164.0,746.0,5.0,258000.0,<1H OCEAN,5.434316353887399,2.900804289544236,0.1756290083867785
-118.57,34.27,20.0,7384.0,845.0,2795.0,872.0,9.6047,500001.0,<1H OCEAN,8.46788990825688,3.205275229357798,0.1144366197183098
-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,357100.0,<1H OCEAN,7.72865275142315,3.379506641366224,0.1388411490301988
-118.61,34.24,17.0,5406.0,895.0,2337.0,882.0,6.0137,375900.0,<1H OCEAN,6.129251700680272,2.6496598639455784,0.1655567887532371
-118.63,34.24,9.0,4759.0,924.0,1884.0,915.0,4.8333,277200.0,<1H OCEAN,5.201092896174863,2.059016393442623,0.1941584366463542
-118.62,34.26,15.0,10860.0,1653.0,4178.0,1581.0,6.3249,262100.0,<1H OCEAN,6.869070208728653,2.6426312460468058,0.1522099447513812
-118.6,34.26,18.0,6154.0,1070.0,3010.0,1034.0,5.6392,271500.0,<1H OCEAN,5.951644100580271,2.9110251450676983,0.1738706532336691
-118.61,34.25,16.0,8295.0,1506.0,3903.0,1451.0,5.5111,276600.0,<1H OCEAN,5.716747070985528,2.68986905582357,0.1815551537070524
-118.63,34.22,18.0,1376.0,225.0,670.0,205.0,6.5146,277600.0,<1H OCEAN,6.712195121951219,3.268292682926829,0.1635174418604651
-118.64,34.22,25.0,2762.0,410.0,1166.0,439.0,6.8643,333700.0,<1H OCEAN,6.291571753986332,2.656036446469248,0.1484431571325126
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,6.1288,350000.0,<1H OCEAN,8.154545454545454,2.390909090909091,0.1583054626532887
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,327300.0,<1H OCEAN,7.032075471698113,3.252830188679245,0.1534746444861819
-118.61,34.22,24.0,5256.0,758.0,2474.0,780.0,7.3252,333700.0,<1H OCEAN,6.7384615384615385,3.171794871794872,0.1442161339421613
-118.6,34.23,19.0,8866.0,2355.0,5005.0,2194.0,3.2564,230300.0,<1H OCEAN,4.04102096627165,2.281221513217867,0.2656214752988946
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,254500.0,<1H OCEAN,4.50580997949419,3.047846889952153,0.2313410194174757
-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,8.565,500001.0,<1H OCEAN,8.107438016528926,2.8801652892561984,0.1238532110091743
-118.56,34.24,23.0,2980.0,362.0,1208.0,378.0,8.1714,500001.0,<1H OCEAN,7.883597883597884,3.195767195767196,0.121476510067114
-118.57,34.25,34.0,5098.0,778.0,2239.0,778.0,5.6149,273100.0,<1H OCEAN,6.552699228791774,2.877892030848329,0.1526088662220478
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,236900.0,<1H OCEAN,5.489830508474577,2.5915254237288137,0.1997530101883297
-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,193300.0,<1H OCEAN,4.366741573033708,2.2435955056179777,0.2456772334293948
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,419900.0,<1H OCEAN,7.683087027914614,3.19376026272578,0.1301560162427869
-118.58,34.25,23.0,4883.0,769.0,2119.0,725.0,5.521,280800.0,<1H OCEAN,6.735172413793103,2.922758620689655,0.1574851525701413
-118.56,34.23,36.0,3215.0,529.0,1710.0,539.0,5.5126,248400.0,<1H OCEAN,5.964749536178108,3.1725417439703154,0.1645412130637636
-118.56,34.23,36.0,2406.0,432.0,1242.0,454.0,4.6944,221800.0,<1H OCEAN,5.299559471365638,2.73568281938326,0.1795511221945137
-118.57,34.23,22.0,3275.0,648.0,1746.0,585.0,4.9676,221900.0,<1H OCEAN,5.598290598290598,2.9846153846153847,0.1978625954198473
-118.58,34.23,29.0,3907.0,773.0,2037.0,727.0,4.1023,230200.0,<1H OCEAN,5.37414030261348,2.8019257221458047,0.1978500127975428
-118.59,34.23,14.0,4407.0,1209.0,2676.0,1128.0,3.4091,168800.0,<1H OCEAN,3.906914893617021,2.372340425531915,0.2743362831858407
-118.58,34.23,35.0,1917.0,314.0,1019.0,340.0,4.8929,234900.0,<1H OCEAN,5.638235294117648,2.997058823529412,0.1637976004173187
-118.58,34.22,35.0,1969.0,339.0,950.0,340.0,4.875,230400.0,<1H OCEAN,5.791176470588235,2.794117647058824,0.1721686135093956
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,229000.0,<1H OCEAN,4.465478841870824,2.268745360059391,0.2433915211970075
-118.51,34.25,24.0,4338.0,558.0,1514.0,549.0,8.8612,500001.0,<1H OCEAN,7.901639344262295,2.757741347905282,0.1286307053941908
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,483500.0,<1H OCEAN,8.062404870624048,3.0228310502283104,0.1253539739475174
-118.51,34.23,36.0,3324.0,448.0,1190.0,423.0,7.2772,477200.0,<1H OCEAN,7.858156028368795,2.813238770685579,0.1347773766546329
-118.52,34.24,6.0,3218.0,949.0,2295.0,876.0,3.0926,418500.0,<1H OCEAN,3.67351598173516,2.6198630136986303,0.2949036668738347
-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,472200.0,<1H OCEAN,6.71689497716895,3.356164383561644,0.1427600271923861
-118.53,34.25,20.0,6331.0,1537.0,2957.0,1509.0,3.3892,323100.0,<1H OCEAN,4.195493704440026,1.959575878064944,0.2427736534512715
-118.54,34.24,24.0,4631.0,1164.0,2360.0,1083.0,3.0977,264000.0,<1H OCEAN,4.276084949215143,2.1791320406278856,0.2513496005182466
-118.53,34.24,24.0,2718.0,719.0,3018.0,644.0,2.9076,275300.0,<1H OCEAN,4.220496894409938,4.686335403726708,0.264532744665195
-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,232900.0,<1H OCEAN,5.961672473867596,2.9442508710801394,0.1756282875511396
-118.53,34.23,27.0,2131.0,543.0,1065.0,528.0,3.2404,230400.0,<1H OCEAN,4.035984848484849,2.0170454545454546,0.2548099483810417
-118.54,34.25,26.0,2639.0,378.0,1191.0,401.0,6.2788,322200.0,<1H OCEAN,6.581047381546135,2.970074812967581,0.143236074270557
-118.55,34.24,21.0,5751.0,1082.0,2230.0,1016.0,4.3458,407500.0,<1H OCEAN,5.660433070866142,2.19488188976378,0.1881411928360285
-118.55,34.23,25.0,4409.0,1018.0,4579.0,1010.0,2.8727,245100.0,<1H OCEAN,4.365346534653465,4.533663366336634,0.230891358584713
-118.51,34.23,27.0,4580.0,918.0,2252.0,850.0,4.7926,454400.0,<1H OCEAN,5.388235294117648,2.6494117647058824,0.2004366812227074
-118.52,34.22,21.0,4617.0,1101.0,2891.0,1031.0,3.2289,318100.0,<1H OCEAN,4.478176527643065,2.8040737148399613,0.2384665367121507
-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,240000.0,<1H OCEAN,4.292242295430393,2.842720510095643,0.2436246595692003
-118.54,34.22,34.0,2193.0,513.0,1299.0,497.0,3.6187,211600.0,<1H OCEAN,4.412474849094568,2.613682092555332,0.2339261285909712
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,241400.0,<1H OCEAN,5.2642642642642645,3.957957957957958,0.195094124358243
-118.45,34.25,34.0,2094.0,380.0,1207.0,380.0,5.2801,212300.0,<1H OCEAN,5.510526315789473,3.1763157894736844,0.1814708691499522
-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,170700.0,<1H OCEAN,5.186653771760155,2.691489361702128,0.2162968487786686
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,238900.0,<1H OCEAN,5.9035087719298245,2.9166666666666665,0.1771916790490341
-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,255400.0,<1H OCEAN,3.872785829307568,2.987117552334944,0.2748440748440748
-118.48,34.24,32.0,2621.0,412.0,1285.0,414.0,6.6537,267600.0,<1H OCEAN,6.330917874396135,3.103864734299517,0.1571919114841663
-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232,253900.0,<1H OCEAN,6.2685589519650655,2.9148471615720526,0.1637060257749913
-118.49,34.24,35.0,2707.0,446.0,1224.0,445.0,5.2939,244200.0,<1H OCEAN,6.08314606741573,2.750561797752809,0.1647580347247876
-118.49,34.24,34.0,1971.0,316.0,917.0,307.0,6.0965,262300.0,<1H OCEAN,6.420195439739413,2.986970684039088,0.1603247082699137
-118.5,34.25,32.0,2333.0,389.0,969.0,331.0,4.8164,241100.0,<1H OCEAN,7.04833836858006,2.927492447129909,0.1667381054436348
-118.5,34.25,32.0,2411.0,380.0,1040.0,344.0,6.155,257300.0,<1H OCEAN,7.008720930232558,3.0232558139534884,0.1576109498133554
-118.5,34.24,34.0,2634.0,412.0,1114.0,423.0,5.9401,315300.0,<1H OCEAN,6.226950354609929,2.6335697399527187,0.1564160971905846
-118.5,34.23,26.0,3082.0,573.0,1590.0,586.0,4.5167,319000.0,<1H OCEAN,5.2593856655290105,2.7133105802047783,0.1859182349123945
-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,242300.0,<1H OCEAN,6.31024531024531,2.9437229437229435,0.1561856848845186
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,238200.0,<1H OCEAN,6.097222222222222,3.1215277777777777,0.1788154897494305
-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,160000.0,<1H OCEAN,3.405383360522023,3.725530179445351,0.3253892215568862
-118.48,34.23,35.0,1963.0,310.0,919.0,297.0,4.7583,258600.0,<1H OCEAN,6.609427609427609,3.0942760942760943,0.1579215486500254
-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,273100.0,<1H OCEAN,6.034246575342466,2.606164383561644,0.1492622020431328
-118.48,34.23,29.0,3354.0,707.0,1752.0,650.0,4.5484,239900.0,<1H OCEAN,5.16,2.6953846153846155,0.2107930828861061
-118.46,34.23,20.0,4609.0,1499.0,5349.0,1377.0,2.7121,169400.0,<1H OCEAN,3.347131445170661,3.884531590413944,0.3252332393143849
-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,154600.0,<1H OCEAN,3.883578431372549,2.89093137254902,0.2789523508993373
-118.43,34.25,38.0,921.0,239.0,1023.0,241.0,3.4514,151900.0,<1H OCEAN,3.821576763485477,4.244813278008299,0.259500542888165
-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228,183800.0,<1H OCEAN,5.41743119266055,3.555045871559633,0.1862828111769686
-118.43,34.24,36.0,1488.0,313.0,1221.0,296.0,4.0208,171400.0,<1H OCEAN,5.027027027027027,4.125,0.2103494623655914
-118.42,34.24,35.0,1507.0,281.0,1025.0,286.0,4.5833,177200.0,<1H OCEAN,5.269230769230769,3.583916083916084,0.1864631718646317
-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,179200.0,<1H OCEAN,5.545945945945946,4.07027027027027,0.1900584795321637
-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,175900.0,<1H OCEAN,4.9,4.02,0.2061224489795918
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,165100.0,<1H OCEAN,5.19811320754717,4.476415094339623,0.1923774954627949
-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,153900.0,<1H OCEAN,3.675767918088737,4.699658703071672,0.2674094707520891
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,159300.0,<1H OCEAN,4.573308270676692,4.357142857142857,0.2272914097821619
-118.44,34.26,34.0,325.0,60.0,433.0,83.0,5.5124,174300.0,<1H OCEAN,3.9156626506024095,5.216867469879518,0.1846153846153846
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,176000.0,<1H OCEAN,4.50997150997151,4.219373219373219,0.2046746683512318
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,162500.0,<1H OCEAN,4.311871227364185,3.6277665995975856,0.2636490900606626
-118.45,34.24,11.0,9053.0,2193.0,7096.0,2038.0,3.5082,136500.0,<1H OCEAN,4.442100098135427,3.4818449460255154,0.2422401413895946
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,157600.0,<1H OCEAN,3.629348513598988,2.922201138519924,0.3079470198675497
-118.45,34.24,7.0,3299.0,794.0,2343.0,647.0,3.0865,205900.0,<1H OCEAN,5.098918083462133,3.6213292117465214,0.2406789936344346
-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,4.8958,173700.0,<1H OCEAN,4.75,4.398305084745763,0.2060660124888492
-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143,178700.0,<1H OCEAN,5.205882352941177,3.6580882352941178,0.1843220338983051
-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688,182500.0,<1H OCEAN,5.166666666666667,3.861111111111111,0.1969086021505376
-118.44,34.24,36.0,1660.0,301.0,1225.0,307.0,4.095,184000.0,<1H OCEAN,5.407166123778501,3.990228013029316,0.1813253012048192
-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725,178200.0,<1H OCEAN,5.87468671679198,3.837092731829574,0.185580204778157
-118.42,34.23,33.0,2478.0,457.0,1567.0,446.0,5.6629,186700.0,<1H OCEAN,5.556053811659193,3.513452914798206,0.1844229217110573
-118.42,34.22,29.0,1807.0,323.0,1234.0,310.0,5.3767,233000.0,<1H OCEAN,5.829032258064516,3.9806451612903215,0.1787493082457111
-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432,181500.0,<1H OCEAN,5.322077922077922,3.3402597402597403,0.1903367496339678
-118.43,34.24,36.0,1379.0,265.0,896.0,246.0,4.6827,183800.0,<1H OCEAN,5.605691056910569,3.642276422764228,0.192168237853517
-118.42,34.23,34.0,1550.0,279.0,1011.0,288.0,4.5375,189000.0,<1H OCEAN,5.381944444444445,3.5104166666666665,0.18
-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013,176500.0,<1H OCEAN,5.303030303030303,3.116883116883117,0.1861224489795918
-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615,173700.0,<1H OCEAN,4.879213483146067,2.980337078651685,0.2124352331606217
-118.43,34.24,37.0,1279.0,241.0,987.0,233.0,4.0057,172700.0,<1H OCEAN,5.489270386266094,4.236051502145923,0.1884284597341673
-118.44,34.23,36.0,1730.0,387.0,1099.0,353.0,4.0368,183100.0,<1H OCEAN,4.90084985835694,3.113314447592068,0.2236994219653179
-118.43,34.22,34.0,1588.0,360.0,1080.0,340.0,3.66,184600.0,<1H OCEAN,4.670588235294118,3.176470588235294,0.2267002518891687
-118.44,34.22,41.0,1030.0,214.0,664.0,223.0,3.8083,183800.0,<1H OCEAN,4.618834080717488,2.977578475336323,0.2077669902912621
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325,178200.0,<1H OCEAN,4.869426751592357,2.9076433121019107,0.224983649444081
-118.44,34.23,43.0,2257.0,429.0,1418.0,442.0,4.5278,181800.0,<1H OCEAN,5.106334841628959,3.20814479638009,0.1900753212228622
-118.46,34.22,35.0,2288.0,617.0,2222.0,566.0,2.6299,170700.0,<1H OCEAN,4.042402826855124,3.9257950530035335,0.2696678321678322
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,168200.0,<1H OCEAN,4.854368932038835,3.229773462783172,0.222
-118.46,34.22,31.0,2057.0,601.0,2397.0,579.0,2.871,184400.0,<1H OCEAN,3.552677029360967,4.139896373056994,0.2921730675741371
-118.45,34.22,24.0,3442.0,1168.0,4625.0,1097.0,2.0699,183000.0,<1H OCEAN,3.137648131267092,4.216043755697356,0.3393375944218477
-118.45,34.23,25.0,4393.0,1369.0,3781.0,1267.0,2.5833,183700.0,<1H OCEAN,3.4672454617206,2.984214680347277,0.3116321420441612
-118.45,34.22,8.0,2609.0,786.0,1803.0,695.0,2.7714,185700.0,<1H OCEAN,3.753956834532374,2.594244604316547,0.3012648524338827
-118.46,34.23,19.0,9902.0,2814.0,7307.0,2660.0,2.585,145400.0,<1H OCEAN,3.722556390977444,2.7469924812030078,0.2841850131286609
-118.44,34.22,36.0,1191.0,266.0,718.0,248.0,3.4612,178800.0,<1H OCEAN,4.80241935483871,2.8951612903225805,0.2233417296389588
-118.44,34.21,37.0,1665.0,335.0,1011.0,343.0,4.8703,185100.0,<1H OCEAN,4.854227405247814,2.947521865889213,0.2012012012012012
-118.44,34.21,41.0,1440.0,325.0,1014.0,322.0,2.875,168600.0,<1H OCEAN,4.472049689440993,3.1490683229813663,0.2256944444444444
-118.44,34.22,41.0,1582.0,399.0,1159.0,378.0,2.825,168600.0,<1H OCEAN,4.185185185185185,3.066137566137566,0.252212389380531
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,233700.0,<1H OCEAN,5.054945054945055,3.18021978021978,0.1865217391304348
-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,175500.0,<1H OCEAN,3.4791271347248576,2.500948766603416,0.3296973002454322
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,187300.0,<1H OCEAN,4.483660130718954,2.5294117647058822,0.2150145772594752
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,186300.0,<1H OCEAN,5.304347826086956,3.1695652173913045,0.1819672131147541
-118.4,34.21,30.0,2453.0,544.0,1753.0,506.0,2.9803,191500.0,<1H OCEAN,4.8478260869565215,3.464426877470356,0.2217692621280065
-118.41,34.21,35.0,2215.0,459.0,1594.0,446.0,4.0167,193200.0,<1H OCEAN,4.966367713004484,3.5739910313901344,0.2072234762979684
-118.4,34.21,45.0,972.0,181.0,554.0,187.0,4.8194,181300.0,<1H OCEAN,5.197860962566845,2.962566844919786,0.1862139917695473
-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,183800.0,<1H OCEAN,5.2077393075356415,3.169042769857434,0.2111849824012514
-118.4,34.23,37.0,1404.0,266.0,889.0,274.0,4.0049,190000.0,<1H OCEAN,5.124087591240876,3.244525547445256,0.1894586894586894
-118.38,34.25,38.0,983.0,185.0,513.0,170.0,4.8816,231500.0,<1H OCEAN,5.782352941176471,3.0176470588235293,0.1881993896236012
-118.37,34.24,40.0,1283.0,246.0,594.0,236.0,4.1121,229200.0,<1H OCEAN,5.436440677966102,2.516949152542373,0.1917381137957911
-118.37,34.23,32.0,1444.0,317.0,1177.0,311.0,3.6,164600.0,<1H OCEAN,4.643086816720257,3.784565916398714,0.2195290858725762
-118.37,34.22,17.0,1787.0,463.0,1671.0,448.0,3.5521,151500.0,<1H OCEAN,3.9888392857142856,3.7299107142857135,0.2590934527140459
-118.38,34.24,38.0,125.0,42.0,63.0,29.0,1.3594,158300.0,<1H OCEAN,4.310344827586207,2.1724137931034484,0.336
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775,179500.0,<1H OCEAN,5.073558648111332,3.677932405566601,0.2135579937304075
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,181900.0,<1H OCEAN,4.283018867924528,3.774842767295597,0.2440528634361233
-118.39,34.23,43.0,1193.0,299.0,1184.0,320.0,2.1518,161600.0,<1H OCEAN,3.728125,3.7,0.250628667225482
-118.4,34.23,36.0,1643.0,349.0,1414.0,337.0,4.1181,172700.0,<1H OCEAN,4.8753709198813056,4.195845697329377,0.212416311625076
-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,210500.0,<1H OCEAN,5.400763358778626,3.0095419847328246,0.1830388692579505
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,239900.0,<1H OCEAN,6.700374531835206,3.359550561797753,0.1632196757965343
-118.39,34.22,40.0,712.0,149.0,533.0,155.0,3.695,165200.0,<1H OCEAN,4.593548387096774,3.438709677419354,0.2092696629213483
-118.39,34.22,35.0,1790.0,334.0,1277.0,345.0,5.0818,186800.0,<1H OCEAN,5.188405797101449,3.701449275362319,0.1865921787709497
-118.39,34.21,32.0,1869.0,441.0,1516.0,432.0,3.6845,178500.0,<1H OCEAN,4.326388888888889,3.509259259259259,0.2359550561797752
-118.39,34.21,14.0,2807.0,868.0,2729.0,803.0,2.6667,172400.0,<1H OCEAN,3.4956413449564137,3.398505603985056,0.3092269326683292
-118.38,34.22,20.0,1176.0,344.0,864.0,318.0,2.375,177700.0,<1H OCEAN,3.69811320754717,2.7169811320754715,0.2925170068027211
-118.38,34.21,35.0,1468.0,303.0,1295.0,300.0,3.7708,170600.0,<1H OCEAN,4.8933333333333335,4.316666666666666,0.2064032697547684
-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,3.0833,179100.0,<1H OCEAN,4.25107296137339,3.572961373390558,0.2443210499747602
-118.42,34.22,34.0,3004.0,589.0,1938.0,568.0,4.1857,198600.0,<1H OCEAN,5.288732394366197,3.4119718309859155,0.1960719041278295
-118.42,34.21,29.0,2893.0,543.0,1636.0,540.0,5.1586,237400.0,<1H OCEAN,5.357407407407408,3.0296296296296297,0.1876944348427238
-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,187500.0,<1H OCEAN,4.878787878787879,2.0,0.2981366459627329
-118.42,34.23,34.0,1531.0,278.0,1064.0,274.0,5.6687,207300.0,<1H OCEAN,5.587591240875913,3.883211678832117,0.1815806662312214
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,176400.0,<1H OCEAN,4.594059405940594,3.897689768976898,0.2341954022988505
-118.37,34.21,36.0,2080.0,455.0,1939.0,484.0,4.2875,176600.0,<1H OCEAN,4.297520661157025,4.006198347107438,0.21875
-118.37,34.21,34.0,2272.0,558.0,2164.0,484.0,3.7143,175700.0,<1H OCEAN,4.694214876033058,4.471074380165289,0.2455985915492957
-118.37,34.22,11.0,2127.0,581.0,1989.0,530.0,2.9028,174100.0,<1H OCEAN,4.013207547169811,3.752830188679245,0.2731546779501645
-118.38,34.22,32.0,362.0,100.0,348.0,102.0,2.2679,150000.0,<1H OCEAN,3.549019607843137,3.411764705882353,0.2762430939226519
-118.36,34.23,15.0,2485.0,742.0,1994.0,670.0,2.8333,183200.0,<1H OCEAN,3.708955223880597,2.976119402985075,0.2985915492957746
-118.36,34.22,37.0,1512.0,348.0,1545.0,351.0,3.7663,160300.0,<1H OCEAN,4.307692307692308,4.401709401709402,0.2301587301587301
-118.35,34.22,41.0,1560.0,374.0,1668.0,389.0,3.025,154300.0,<1H OCEAN,4.010282776349614,4.287917737789203,0.2397435897435897
-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,152900.0,<1H OCEAN,6.74,3.96,0.1928783382789317
-118.38,34.21,42.0,715.0,145.0,730.0,158.0,3.8,169500.0,<1H OCEAN,4.525316455696203,4.620253164556962,0.2027972027972027
-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,181700.0,<1H OCEAN,3.874531835205993,3.661985018726592,0.2829869502174963
-118.39,34.2,17.0,2594.0,1028.0,3950.0,973.0,2.0348,177200.0,<1H OCEAN,2.6659815005138747,4.059609455292908,0.3962991518889746
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,159600.0,<1H OCEAN,4.808510638297872,4.704491725768322,0.2310717797443461
